segmentation_pspnet_dice_train_time,segmentation_pspnet_dice_val_time,segmentation_pspnet_dice_train_loss,segmentation_pspnet_dice_train_accuracy,segmentation_pspnet_dice_train_precision,segmentation_pspnet_dice_train_recall,segmentation_pspnet_dice_train_mcc,segmentation_pspnet_dice_train_cohen_kappa,segmentation_pspnet_dice_train_iou_0,segmentation_pspnet_dice_train_iou_1,segmentation_pspnet_dice_train_iou_2,segmentation_pspnet_dice_train_iou_3,segmentation_pspnet_dice_train_iou_4,segmentation_pspnet_dice_train_iou_5,segmentation_pspnet_dice_train_iou_6,segmentation_pspnet_dice_train_iou_7,segmentation_pspnet_dice_train_iou_8,segmentation_pspnet_dice_train_iou_9,segmentation_pspnet_dice_train_iou_mean,segmentation_pspnet_dice_val_loss,segmentation_pspnet_dice_val_accuracy,segmentation_pspnet_dice_val_precision,segmentation_pspnet_dice_val_recall,segmentation_pspnet_dice_val_mcc,segmentation_pspnet_dice_val_cohen_kappa,segmentation_pspnet_dice_val_iou_0,segmentation_pspnet_dice_val_iou_1,segmentation_pspnet_dice_val_iou_2,segmentation_pspnet_dice_val_iou_3,segmentation_pspnet_dice_val_iou_4,segmentation_pspnet_dice_val_iou_5,segmentation_pspnet_dice_val_iou_6,segmentation_pspnet_dice_val_iou_7,segmentation_pspnet_dice_val_iou_8,segmentation_pspnet_dice_val_iou_9,segmentation_pspnet_dice_val_iou_mean
402.0748860836029,121.71691703796387,0.7613303194875303,0.788382887840271,0.788382887840271,0.788382887840271,0.6711776852607727,0.6708617210388184,0.0,0.37912309169769287,0.547549307346344,0.2462526559829712,0.5240680575370789,0.579839825630188,0.6073118448257446,0.05900423601269722,0.09852462261915207,0.7845780849456787,0.38262516260147095,0.7609216928482055,0.7588640451431274,0.7588640451431274,0.7588640451431274,0.6437617540359497,0.6411473751068115,0.0,0.3950308561325073,0.5333297252655029,0.2791029214859009,0.5097917914390564,0.5582748651504517,0.5853301286697388,0.044249508529901505,0.0793939158320427,0.7434342503547668,0.3727937638759613
400.8694748878479,121.78048920631409,0.761661111012749,0.7962065935134888,0.7962065935134888,0.7962065935134888,0.6812164187431335,0.6809326410293579,0.0,0.3674376308917999,0.5293962359428406,0.2354891151189804,0.5385411381721497,0.5870744585990906,0.6304702162742615,0.05919036269187927,0.09878131747245789,0.7944369912147522,0.38408175110816956,0.7563959360122681,0.7818692922592163,0.7818692922592163,0.7818692922592163,0.6666448712348938,0.6660405397415161,0.0,0.3578870892524719,0.5305972695350647,0.3085699677467346,0.5493614077568054,0.555645227432251,0.600064218044281,0.05687335506081581,0.07221253216266632,0.7849494814872742,0.38161608576774597
397.49301385879517,120.07697653770447,0.7576914040938668,0.7998617887496948,0.7998617887496948,0.7998617887496948,0.6875747442245483,0.6873176097869873,0.0,0.37774237990379333,0.5635736584663391,0.26424163579940796,0.5649596452713013,0.5946926474571228,0.632345974445343,0.06155344098806381,0.09944118559360504,0.7940840721130371,0.3952634632587433,0.7503743131955465,0.8051698803901672,0.8051698803901672,0.8051698803901672,0.6984243988990784,0.6976684927940369,0.0,0.37246257066726685,0.5394061803817749,0.304476797580719,0.5502545237541199,0.5731863379478455,0.6785546541213989,0.05670202150940895,0.09171105921268463,0.8060939311981201,0.3972848057746887
398.95821595191956,122.60858845710754,0.7520920115968456,0.8048332929611206,0.8048332929611206,0.8048332929611206,0.6953877210617065,0.6951416730880737,0.0,0.3915006220340729,0.561331033706665,0.28600069880485535,0.5572223663330078,0.6061797142028809,0.6427079439163208,0.06601931899785995,0.09849812835454941,0.8009799122810364,0.40104398131370544,0.7499247471491496,0.795307993888855,0.795307993888855,0.795307993888855,0.6863945722579956,0.6855394840240479,0.0,0.3707621395587921,0.5459302663803101,0.25275957584381104,0.5759702920913696,0.5793814659118652,0.6349154710769653,0.047883640974760056,0.08654053509235382,0.7981920838356018,0.3892335593700409
397.11860632896423,120.53973436355591,0.7518393177053203,0.8083971738815308,0.8083971738815308,0.8083971738815308,0.700147807598114,0.6998792886734009,0.0,0.4003986716270447,0.5714396238327026,0.2738197147846222,0.5688998103141785,0.6128522157669067,0.6439369320869446,0.06785307079553604,0.10564344376325607,0.8064904808998108,0.4051333963871002,0.7511601010958354,0.797175407409668,0.797175407409668,0.797175407409668,0.6883520483970642,0.6873385906219482,0.0,0.3674425780773163,0.5172315835952759,0.2393549531698227,0.5701686143875122,0.5661279559135437,0.6622509956359863,0.056630171835422516,0.0834716334939003,0.7991451621055603,0.38618236780166626
398.09674406051636,120.89491987228394,0.7537027649257494,0.8059616684913635,0.8059616684913635,0.8059616684913635,0.6960559487342834,0.6958176493644714,0.0,0.4009561538696289,0.5874918103218079,0.273634135723114,0.5557149648666382,0.5981746315956116,0.6447007656097412,0.06539278477430344,0.10334425419569016,0.8030874729156494,0.40324971079826355,0.7481754859288533,0.8013772964477539,0.8013772964477539,0.8013772964477539,0.6960781216621399,0.6952588558197021,0.0,0.3929564654827118,0.5125473141670227,0.3528912663459778,0.540467381477356,0.5895955562591553,0.6660255193710327,0.05981268361210823,0.08413312584161758,0.8007165193557739,0.39991459250450134
399.16450023651123,124.8621940612793,0.7163828611373901,0.7987625598907471,0.7987625598907471,0.7987625598907471,0.6832374334335327,0.6828480958938599,0.0,0.3963724970817566,0.5673083066940308,0.2878998816013336,0.5527503490447998,0.5904605388641357,0.6140829920768738,0.0696728304028511,0.09811113774776459,0.7951419949531555,0.39718005061149597,0.8774453401565552,0.39828553795814514,0.39828553795814514,0.39828553795814514,0.2751171886920929,0.2509179711341858,0.0,0.13241861760616302,0.12736110389232635,0.06122981756925583,0.21401701867580414,0.021848317235708237,0.2954017221927643,0.025174610316753387,0.02424694038927555,0.4058212339878082,0.13075193762779236
405.4394540786743,122.96126365661621,0.587499482476193,0.6256142854690552,0.6256142854690552,0.6256142854690552,0.34512409567832947,0.3281036615371704,0.0,0.0910838171839714,0.16153204441070557,0.04993634670972824,0.0577491857111454,0.2215987890958786,0.3633294105529785,0.02149776741862297,0.05159740522503853,0.6145830750465393,0.16329078376293182,0.5933001061280568,0.5952234268188477,0.5952234268188477,0.5952234268188477,0.3251292109489441,0.30807507038116455,0.0,0.0,0.0,0.0,0.0,0.09516731649637222,0.41232380270957947,0.0,0.0,0.574033260345459,0.10815244168043137
401.0184507369995,120.81058430671692,0.5215686462495638,0.6451850533485413,0.6451850533485413,0.6451850533485413,0.3936865031719208,0.38342005014419556,0.0,0.0,0.0,0.0,0.0,0.3076399266719818,0.43771103024482727,0.0,0.0,0.6293962597846985,0.13747473061084747,0.5348498205343882,0.6634334921836853,0.6634334921836853,0.6634334921836853,0.4409691095352173,0.42208975553512573,0.0,0.0,0.0,0.0,0.0,0.38088905811309814,0.46619510650634766,0.0,0.0,0.6458715200424194,0.14929556846618652
402.92753744125366,122.24911141395569,0.5130268523226613,0.6575707793235779,0.6575707793235779,0.6575707793235779,0.432000070810318,0.4248652458190918,0.0,0.0,0.0,0.0,0.0,0.37008097767829895,0.4492260217666626,0.0,0.0,0.6464971303939819,0.14658041298389435,0.5584531227747599,0.5789260268211365,0.5789260268211365,0.5789260268211365,0.3038659691810608,0.28583621978759766,0.0,0.0,0.0,0.0,0.0,0.2512049674987793,0.21315471827983856,0.0,0.0,0.6074524521827698,0.10718121379613876
402.9380786418915,123.8384153842926,0.5060621389876241,0.6633822321891785,0.6633822321891785,0.6633822321891785,0.4429382383823395,0.4355497360229492,0.0,0.0,0.0,0.0,0.0,0.35584789514541626,0.4441550374031067,0.0,0.0,0.6682412028312683,0.1468244045972824,0.5222168306509654,0.6304828524589539,0.6304828524589539,0.6304828524589539,0.4294518828392029,0.42201340198516846,0.0,0.0,0.0,0.0,0.0,0.3993671238422394,0.4605538249015808,0.0,0.0,0.5903223752975464,0.1450243443250656
406.3952624797821,122.41183137893677,0.5020295802665793,0.6717621088027954,0.6717621088027954,0.6717621088027954,0.4627818763256073,0.4557783603668213,0.0,0.0,0.0,0.0,0.0,0.3646813631057739,0.477078914642334,0.0,0.0,0.6751107573509216,0.15168710052967072,0.5572623014450073,0.5920900106430054,0.5920900106430054,0.5920900106430054,0.31488165259361267,0.3030663728713989,0.0,0.0,0.0,0.0,0.0,0.3778092563152313,0.20664817094802856,0.0,0.0,0.6003768444061279,0.11848342418670654
405.52047991752625,122.6967339515686,0.5244502580684164,0.6206953525543213,0.6206953525543213,0.6206953525543213,0.3537094295024872,0.34422940015792847,0.0,0.0,0.0,0.0,0.0,0.37755879759788513,0.26765161752700806,0.0,0.0,0.6279228329658508,0.12731333076953888,0.5412681897481283,0.5986931324005127,0.5986931324005127,0.5986931324005127,0.3754847049713135,0.369384229183197,0.0,0.0,0.0,0.0,0.0,0.32069796323776245,0.4701431691646576,0.0,0.0,0.5467668175697327,0.13376079499721527
399.73728609085083,122.69198775291443,0.5102468981691028,0.6522804498672485,0.6522804498672485,0.6522804498672485,0.4294002652168274,0.42314332723617554,0.0,0.0,0.0,0.0,0.0,0.3424408733844757,0.44834229350090027,0.0,0.0,0.648475170135498,0.14392583072185516,0.5741024315357208,0.47505953907966614,0.47505953907966614,0.47505953907966614,0.2701745331287384,0.2506890296936035,0.0,0.0,0.0,0.0,0.0,0.13247494399547577,0.3743661642074585,0.0,0.0,0.4885968267917633,0.09954380244016647
402.0657522678375,122.50062012672424,0.5108960257924121,0.645572304725647,0.645572304725647,0.645572304725647,0.41153836250305176,0.40447139739990234,0.0,0.0,0.0,0.0,0.0,0.2893601357936859,0.4321036636829376,0.0,0.0,0.6557466387748718,0.13772104680538177,0.52860067486763,0.642426073551178,0.642426073551178,0.642426073551178,0.45469704270362854,0.4427033066749573,0.0,0.0,0.0,0.0,0.0,0.28484541177749634,0.4640650749206543,0.0,0.0,0.6846614480018616,0.14335720241069794
398.72906494140625,123.24768352508545,0.5005318036545878,0.6732536554336548,0.6732536554336548,0.6732536554336548,0.4644261300563812,0.4574279189109802,0.0,0.0,0.0,0.0,0.0,0.36800310015678406,0.47358599305152893,0.0,0.0,0.6782974600791931,0.1519886553287506,0.5177694618701935,0.6863807439804077,0.6863807439804077,0.6863807439804077,0.497550368309021,0.48943471908569336,0.0,0.0,0.0,0.0,0.0,0.36473891139030457,0.535037636756897,0.0,0.0,0.6954134106636047,0.1595190018415451
395.2898063659668,121.16328024864197,0.5014834520609482,0.6773733496665955,0.6773733496665955,0.6773733496665955,0.4625207781791687,0.4540547728538513,0.0,0.0,0.0,0.0,0.0,0.3558206856250763,0.4811217784881592,0.0,0.0,0.6822127103805542,0.1519155204296112,0.5792714913686117,0.4256070852279663,0.4256070852279663,0.4256070852279663,0.25303730368614197,0.22474771738052368,0.0,0.0,0.0,0.0,0.0,0.17950063943862915,0.262905478477478,0.0,0.0,0.41859325766563416,0.08609993755817413
402.499445438385,125.34927868843079,0.5188693585603134,0.6322819590568542,0.6322819590568542,0.6322819590568542,0.37449565529823303,0.3658846616744995,0.0,0.0,0.0,0.0,0.0,0.17129789292812347,0.4718247950077057,0.0,0.0,0.6388270258903503,0.12819497287273407,0.5367462972799937,0.6651907563209534,0.6651907563209534,0.6651907563209534,0.4295828342437744,0.3880956172943115,0.0,0.0,0.0,0.0,0.0,0.33770686388015747,0.45784857869148254,0.0,0.0,0.6419610381126404,0.14375165104866028
405.52565574645996,124.18683385848999,0.5004620383615079,0.680781900882721,0.680781900882721,0.680781900882721,0.465568870306015,0.4560604691505432,0.0,0.0,0.0,0.0,0.0,0.3276519477367401,0.5109023451805115,0.0,0.0,0.6868548393249512,0.1525409072637558,0.5451821704705556,0.6359805464744568,0.6359805464744568,0.6359805464744568,0.38075509667396545,0.3469892144203186,0.0,0.0,0.0,0.0,0.0,0.39911729097366333,0.256337434053421,0.0,0.0,0.6348671317100525,0.1290321797132492
407.9486794471741,125.25969433784485,0.5061797758807307,0.6763986945152283,0.6763986945152283,0.6763986945152283,0.4540179669857025,0.4435168504714966,0.0,0.0,0.0,0.0,0.0,0.38468649983406067,0.4628329873085022,0.0,0.0,0.6710811853408813,0.1518600732088089,0.524905675649643,0.6970981359481812,0.6970981359481812,0.6970981359481812,0.49132972955703735,0.46609658002853394,0.0,0.0,0.0,0.0,0.0,0.43968769907951355,0.5484845042228699,0.0,0.0,0.6661887764930725,0.16543610394001007
