segmentation_deeplab_dice_train_time,segmentation_deeplab_dice_val_time,segmentation_deeplab_dice_train_loss,segmentation_deeplab_dice_train_accuracy,segmentation_deeplab_dice_train_precision,segmentation_deeplab_dice_train_recall,segmentation_deeplab_dice_train_mcc,segmentation_deeplab_dice_train_cohen_kappa,segmentation_deeplab_dice_train_iou_0,segmentation_deeplab_dice_train_iou_1,segmentation_deeplab_dice_train_iou_2,segmentation_deeplab_dice_train_iou_3,segmentation_deeplab_dice_train_iou_4,segmentation_deeplab_dice_train_iou_5,segmentation_deeplab_dice_train_iou_6,segmentation_deeplab_dice_train_iou_7,segmentation_deeplab_dice_train_iou_8,segmentation_deeplab_dice_train_iou_9,segmentation_deeplab_dice_train_iou_mean,segmentation_deeplab_dice_val_loss,segmentation_deeplab_dice_val_accuracy,segmentation_deeplab_dice_val_precision,segmentation_deeplab_dice_val_recall,segmentation_deeplab_dice_val_mcc,segmentation_deeplab_dice_val_cohen_kappa,segmentation_deeplab_dice_val_iou_0,segmentation_deeplab_dice_val_iou_1,segmentation_deeplab_dice_val_iou_2,segmentation_deeplab_dice_val_iou_3,segmentation_deeplab_dice_val_iou_4,segmentation_deeplab_dice_val_iou_5,segmentation_deeplab_dice_val_iou_6,segmentation_deeplab_dice_val_iou_7,segmentation_deeplab_dice_val_iou_8,segmentation_deeplab_dice_val_iou_9,segmentation_deeplab_dice_val_iou_mean
434.42766213417053,129.3210644721985,0.8049283260884492,0.703437089920044,0.703437089920044,0.703437089920044,0.5529767870903015,0.5509433746337891,0.0006787560996599495,0.1139073520898819,0.3316308259963989,0.081650011241436,0.41515782475471497,0.4481271803379059,0.5154027938842773,0.0021295316983014345,0.10672019422054291,0.7017689347267151,0.271717369556427,0.7960501710573832,0.6683780550956726,0.6683780550956726,0.6683780550956726,0.4793842136859894,0.4768257737159729,0.0,0.3192732632160187,0.30052220821380615,0.1282675862312317,0.23332667350769043,0.18747714161872864,0.6361021995544434,0.00614506471902132,0.11138035356998444,0.6279299259185791,0.2550424635410309
445.1124761104584,129.25437450408936,0.7655896622201671,0.7848504185676575,0.7848504185676575,0.7848504185676575,0.6642141938209534,0.6638578176498413,0.0,0.380188524723053,0.4933907687664032,0.21937938034534454,0.5290998816490173,0.537659764289856,0.6278030276298523,0.030282560735940933,0.126962810754776,0.7777503132820129,0.3722517192363739,0.7548810958862304,0.7521669864654541,0.7521669864654541,0.7521669864654541,0.6351736783981323,0.6328728795051575,0.0,0.29495593905448914,0.4072464406490326,0.203267440199852,0.5716825723648071,0.42895814776420593,0.6594480872154236,0.05715537443757057,0.1070273220539093,0.7448010444641113,0.3474542498588562
440.0720925331116,126.76881909370422,0.748603959446368,0.8051010370254517,0.8051010370254517,0.8051010370254517,0.6920869946479797,0.6915625333786011,0.0,0.45301705598831177,0.5692582726478577,0.2229316383600235,0.5577821135520935,0.5549007654190063,0.660784900188446,0.07563719898462296,0.11850853264331818,0.7996156811714172,0.4012435972690582,0.7732025623321533,0.7285221219062805,0.7285221219062805,0.7285221219062805,0.5759618878364563,0.568169116973877,0.0,0.3921208679676056,0.3192325234413147,0.20514503121376038,0.42928826808929443,0.485726922750473,0.4363165497779846,0.05553817376494408,0.09155792742967606,0.7386249303817749,0.315355122089386
434.9648928642273,127.63318657875061,0.7431511347708495,0.8022160530090332,0.8022160530090332,0.8022160530090332,0.6879472732543945,0.6874940395355225,0.0,0.43683069944381714,0.5455468893051147,0.21861617267131805,0.6015058755874634,0.5466891527175903,0.6473021507263184,0.09317848831415176,0.12190569937229156,0.7963401675224304,0.40079155564308167,0.7307953635851542,0.7991157174110413,0.7991157174110413,0.7991157174110413,0.6968975067138672,0.6959684491157532,0.0,0.46786564588546753,0.5630688667297363,0.25526750087738037,0.6759191751480103,0.5309692025184631,0.6719722747802734,0.07785939425230026,0.12623901665210724,0.7944424748420715,0.41636037826538086
436.98769450187683,129.5452401638031,0.7345555644968281,0.8155730962753296,0.8155730962753296,0.8155730962753296,0.7088532447814941,0.7083916068077087,0.0,0.4650053083896637,0.5974777936935425,0.23374955356121063,0.6146288514137268,0.5678437948226929,0.6756373643875122,0.09914521127939224,0.1220848485827446,0.8120738863945007,0.4187646806240082,0.7399731596310933,0.797913134098053,0.797913134098053,0.797913134098053,0.6922456622123718,0.6906653642654419,0.0,0.3403407633304596,0.5253714323043823,0.2704004943370819,0.442375510931015,0.49768659472465515,0.7075307369232178,0.09406658262014389,0.12040230631828308,0.8165773153305054,0.38147518038749695
433.50941157341003,124.94539046287537,0.7266382769398068,0.8282548785209656,0.8282548785209656,0.8282548785209656,0.728286623954773,0.7276903390884399,0.0,0.5035806894302368,0.638148307800293,0.2373165786266327,0.6537190675735474,0.5830488204956055,0.7010369300842285,0.10494540631771088,0.12943924963474274,0.8256057500839233,0.4376841187477112,0.729447869459788,0.7796273827552795,0.7796273827552795,0.7796273827552795,0.6711147427558899,0.6681829690933228,0.0,0.5264729261398315,0.6238954663276672,0.2660682797431946,0.6877402663230896,0.4452614486217499,0.6705259084701538,0.0987052172422409,0.1343059092760086,0.7563406229019165,0.4209316372871399
431.59614849090576,127.38049912452698,0.726253233526064,0.8254842162132263,0.8254842162132263,0.8254842162132263,0.7243406772613525,0.7237753868103027,0.0,0.49003079533576965,0.6347254514694214,0.23231607675552368,0.6423210501670837,0.570708692073822,0.7011984586715698,0.10697344690561295,0.1294340342283249,0.8228709101676941,0.43305787444114685,0.7163495818773905,0.8268008232116699,0.8268008232116699,0.8268008232116699,0.7342686057090759,0.7338109016418457,0.0,0.5083828568458557,0.5617491006851196,0.2879795432090759,0.5952441096305847,0.5691068768501282,0.7433928847312927,0.0894429162144661,0.11839868128299713,0.8350100517272949,0.4308706820011139
436.0771040916443,128.13264799118042,0.7201183839984562,0.8333644866943359,0.8333644866943359,0.8333644866943359,0.736322283744812,0.7356597781181335,0.0,0.5007625818252563,0.6333000659942627,0.24122147262096405,0.66631019115448,0.5925424098968506,0.71161288022995,0.10919675976037979,0.13206729292869568,0.8322089910507202,0.44192227721214294,0.724619197845459,0.8079425096511841,0.8079425096511841,0.8079425096511841,0.708207368850708,0.7072288990020752,0.0,0.500947117805481,0.6125973463058472,0.2866751551628113,0.6254168152809143,0.4967726469039917,0.7173834443092346,0.10085592418909073,0.12386073917150497,0.8065119385719299,0.42710214853286743
432.8860981464386,126.93636131286621,0.721246582010518,0.828909158706665,0.828909158706665,0.828909158706665,0.7306027412414551,0.7301492094993591,0.0,0.5263950824737549,0.6549733281135559,0.2570646107196808,0.6526020169258118,0.5878519415855408,0.6993213295936584,0.11166278272867203,0.12800204753875732,0.824981689453125,0.44428548216819763,0.7133307337760926,0.8282721638679504,0.8282721638679504,0.8282721638679504,0.7349621653556824,0.7339481115341187,0.0,0.45928430557250977,0.5573973059654236,0.34547141194343567,0.6376917362213135,0.6051534414291382,0.7233893275260925,0.09606892615556717,0.10625968873500824,0.8305967450141907,0.4361312985420227
435.72264885902405,129.32946848869324,0.7210984333701755,0.8292824625968933,0.8292824625968933,0.8292824625968933,0.7309555411338806,0.7304589748382568,0.0,0.531045138835907,0.6110810041427612,0.2471545785665512,0.649634599685669,0.5895214676856995,0.7044113278388977,0.10818643867969513,0.12888135015964508,0.8274204134941101,0.4397335946559906,0.7186421036720276,0.8247036337852478,0.8247036337852478,0.8247036337852478,0.7282077670097351,0.7271982431411743,0.0,0.5285338759422302,0.6244980096817017,0.28170835971832275,0.6664971709251404,0.5863428115844727,0.7145700454711914,0.09433557093143463,0.11407578736543655,0.8126410245895386,0.4423202574253082
