segmentation_enet_dice_train_time,segmentation_enet_dice_val_time,segmentation_enet_dice_train_loss,segmentation_enet_dice_train_accuracy,segmentation_enet_dice_train_precision,segmentation_enet_dice_train_recall,segmentation_enet_dice_train_mcc,segmentation_enet_dice_train_cohen_kappa,segmentation_enet_dice_train_iou_0,segmentation_enet_dice_train_iou_1,segmentation_enet_dice_train_iou_2,segmentation_enet_dice_train_iou_3,segmentation_enet_dice_train_iou_4,segmentation_enet_dice_train_iou_5,segmentation_enet_dice_train_iou_6,segmentation_enet_dice_train_iou_7,segmentation_enet_dice_train_iou_8,segmentation_enet_dice_train_iou_9,segmentation_enet_dice_train_iou_mean,segmentation_enet_dice_val_loss,segmentation_enet_dice_val_accuracy,segmentation_enet_dice_val_precision,segmentation_enet_dice_val_recall,segmentation_enet_dice_val_mcc,segmentation_enet_dice_val_cohen_kappa,segmentation_enet_dice_val_iou_0,segmentation_enet_dice_val_iou_1,segmentation_enet_dice_val_iou_2,segmentation_enet_dice_val_iou_3,segmentation_enet_dice_val_iou_4,segmentation_enet_dice_val_iou_5,segmentation_enet_dice_val_iou_6,segmentation_enet_dice_val_iou_7,segmentation_enet_dice_val_iou_8,segmentation_enet_dice_val_iou_9,segmentation_enet_dice_val_iou_mean
398.32228088378906,125.81927680969238,0.7871285819489023,0.7418513894081116,0.7418513894081116,0.7418513894081116,0.5979518294334412,0.5968250632286072,0.0,0.0,0.1351637840270996,2.7652291123558825e-07,0.3104630708694458,0.5213015079498291,0.6111461520195007,0.048914581537246704,0.05104610323905945,0.7700075507164001,0.24480430781841278,0.7836190938949585,0.727294921875,0.727294921875,0.727294921875,0.5910356640815735,0.5890347957611084,0.0,0.0,0.11762804538011551,0.0,0.29885241389274597,0.5145324468612671,0.6276084780693054,0.03856676444411278,0.044638581573963165,0.7506587505340576,0.23924855887889862
406.83027601242065,122.65266942977905,0.7839776484862618,0.747332751750946,0.747332751750946,0.747332751750946,0.6053493618965149,0.6043181419372559,0.0,0.0,0.14484666287899017,1.3786154795525363e-06,0.30915185809135437,0.53375244140625,0.623668372631073,0.049812089651823044,0.053509220480918884,0.7762017846107483,0.2490943968296051,0.7773155689239502,0.7542224526405334,0.7542224526405334,0.7542224526405334,0.6226438879966736,0.6209703683853149,0.0,0.0,0.12459803372621536,2.8999936603213428e-06,0.32981550693511963,0.5306041836738586,0.6555790305137634,0.043271273374557495,0.05781278759241104,0.7951873540878296,0.2536871135234833
398.9277262687683,121.41759085655212,0.7814709712629733,0.7479423880577087,0.7479423880577087,0.7479423880577087,0.6060343384742737,0.6050511002540588,0.0,0.0,0.1655626893043518,2.3912822143756784e-05,0.3055817484855652,0.5372399687767029,0.6169240474700928,0.05159660801291466,0.05730341374874115,0.7779050469398499,0.25121375918388367,0.777232579390208,0.7485837936401367,0.7485837936401367,0.7485837936401367,0.624488353729248,0.6213304996490479,0.0,0.0,0.138077974319458,2.570185824879445e-05,0.28010717034339905,0.4957016706466675,0.6630017757415771,0.04660411179065704,0.059963569045066833,0.7913575768470764,0.2474839687347412
395.15292501449585,118.63073301315308,0.7790983928286511,0.7586160898208618,0.7586160898208618,0.7586160898208618,0.6217252612113953,0.6207497119903564,0.0,0.0,0.1915535181760788,0.00010164493869524449,0.315701961517334,0.5362101197242737,0.6422552466392517,0.05249756947159767,0.059598229825496674,0.7925242781639099,0.25904425978660583,0.7707494695981344,0.7617325186729431,0.7617325186729431,0.7617325186729431,0.6303741335868835,0.6283022165298462,0.0,0.0,0.19024933874607086,0.00022891232219990343,0.36498188972473145,0.5400539040565491,0.6423850059509277,0.048499539494514465,0.06304450333118439,0.7981951832771301,0.26476383209228516
390.0352294445038,119.89019656181335,0.7760649543741475,0.7601154446601868,0.7601154446601868,0.7601154446601868,0.6243945360183716,0.6234363317489624,0.0,0.0,0.20567700266838074,0.0006107254303060472,0.33451753854751587,0.5432583093643188,0.6379082798957825,0.052426841109991074,0.058557573705911636,0.7913769483566284,0.26243332028388977,0.7664155642191569,0.7710534930229187,0.7710534930229187,0.7710534930229187,0.6455035209655762,0.6439226269721985,0.0,0.0,0.18862111866474152,0.0033613622654229403,0.35622039437294006,0.5520123839378357,0.6989746689796448,0.05201098322868347,0.060685642063617706,0.8089684247970581,0.2720855176448822
392.04733657836914,121.44238305091858,0.7752177209957786,0.7615151405334473,0.7615151405334473,0.7615151405334473,0.6252124309539795,0.6243869066238403,0.0,0.0,0.2112659513950348,0.0075932880863547325,0.3366038203239441,0.5472002029418945,0.6432490944862366,0.05234503373503685,0.061883844435214996,0.7920204401016235,0.2652161717414856,0.7750657637914021,0.749588668346405,0.749588668346405,0.749588668346405,0.6137388348579407,0.6121153831481934,0.0,0.0,0.1679128259420395,0.008838796988129616,0.34830889105796814,0.5169115662574768,0.6047236323356628,0.040313221514225006,0.062155865132808685,0.7928826808929443,0.25420475006103516
391.4420099258423,119.04704666137695,0.7734479230383168,0.7629075050354004,0.7629075050354004,0.7629075050354004,0.6280558705329895,0.6274608969688416,0.0,5.220250045567809e-07,0.20969273149967194,0.02875172346830368,0.3695617914199829,0.5475454926490784,0.6480655074119568,0.05283211171627045,0.062256257981061935,0.7923438549041748,0.271105021238327,0.7630180716514587,0.7589523196220398,0.7589523196220398,0.7589523196220398,0.6387598514556885,0.6367551684379578,0.0,0.0,0.15779410302639008,0.03103254735469818,0.3746786117553711,0.5479843020439148,0.6741196513175964,0.05147908627986908,0.06534405797719955,0.7913018465042114,0.26937341690063477
388.6868040561676,124.74480676651001,0.7701895159223805,0.7658370137214661,0.7658370137214661,0.7658370137214661,0.6323672533035278,0.6317932605743408,0.0,2.5923081921064295e-06,0.21336252987384796,0.04027072340250015,0.37239041924476624,0.5700931549072266,0.6446179151535034,0.05637316778302193,0.06644795835018158,0.7936896681785583,0.2757247984409332,0.7593576033910115,0.7774530053138733,0.7774530053138733,0.7774530053138733,0.6566962003707886,0.6557620763778687,0.0,2.9499612992367474e-06,0.1729167252779007,0.04221496358513832,0.40558522939682007,0.5424277186393738,0.7084625363349915,0.05334315448999405,0.06424593180418015,0.8111813068389893,0.280038058757782
404.12895250320435,123.8145740032196,0.7685588390930839,0.7728084325790405,0.7728084325790405,0.7728084325790405,0.6423451900482178,0.6417536735534668,0.0,0.00012470866204239428,0.20764808356761932,0.04243273660540581,0.3827381432056427,0.5598594546318054,0.6654743552207947,0.057643041014671326,0.06529123336076736,0.8066288232803345,0.2787840664386749,0.7663956801096599,0.7563877701759338,0.7563877701759338,0.7563877701759338,0.6210732460021973,0.6194806098937988,0.0,0.0004037700709886849,0.18677978217601776,0.05530078709125519,0.4306139647960663,0.49197351932525635,0.6608061790466309,0.0559946745634079,0.06758760660886765,0.7717584371566772,0.2721218764781952
406.0550835132599,124.24302577972412,0.7693532225878342,0.770041286945343,0.770041286945343,0.770041286945343,0.6389778852462769,0.6384106874465942,0.0,0.0017716934671625495,0.21038392186164856,0.04269903898239136,0.372171550989151,0.5630208253860474,0.6647350788116455,0.05878305062651634,0.06538785994052887,0.802412748336792,0.27813658118247986,0.7578991532325745,0.7782205939292908,0.7782205939292908,0.7782205939292908,0.6564494371414185,0.655254602432251,0.0,0.00342482328414917,0.18194913864135742,0.0519193559885025,0.42586225271224976,0.5657613277435303,0.6860884428024292,0.05485356226563454,0.06855899840593338,0.8161382675170898,0.2854556143283844
407.9898886680603,125.65693998336792,0.7665770403716875,0.7711494565010071,0.7711494565010071,0.7711494565010071,0.6404528021812439,0.6398986577987671,0.0,0.005824352148920298,0.2124515175819397,0.04502404108643532,0.3921961188316345,0.5630873441696167,0.6561726927757263,0.05862978473305702,0.06612906605005264,0.8028286695480347,0.28023436665534973,0.7540574034055074,0.7782028317451477,0.7782028317451477,0.7782028317451477,0.6587283611297607,0.6573395729064941,0.0,0.003496454795822501,0.18722857534885406,0.0657847672700882,0.4105718731880188,0.5441598892211914,0.7192066311836243,0.0580546036362648,0.06436999887228012,0.8274855613708496,0.2880358397960663
404.4058167934418,124.98187375068665,0.7599065264929896,0.7852723598480225,0.7852723598480225,0.7852723598480225,0.6627755761146545,0.6622017621994019,0.0,0.010639796033501625,0.25382307171821594,0.04624050483107567,0.4813605844974518,0.5774986743927002,0.673046886920929,0.06092112138867378,0.06674648076295853,0.8116225600242615,0.2981899678707123,0.7470181306203206,0.7928456664085388,0.7928456664085388,0.7928456664085388,0.6810449361801147,0.6800845265388489,0.0,0.010475794784724712,0.23575977981090546,0.05630696192383766,0.5307161808013916,0.5426018238067627,0.7275641560554504,0.05910168215632439,0.06932403892278671,0.8231090903282166,0.305495947599411
404.54408407211304,128.67348670959473,0.7617524667926456,0.783380925655365,0.783380925655365,0.783380925655365,0.6591164469718933,0.658456563949585,0.0,0.01497692707926035,0.2712068259716034,0.04350584000349045,0.49596473574638367,0.5660873055458069,0.6681874394416809,0.06059611588716507,0.0684320330619812,0.8048706650733948,0.2993827760219574,0.7486712336540222,0.7956370115280151,0.7956370115280151,0.7956370115280151,0.6849127411842346,0.6840544939041138,0.0,0.00796387530863285,0.2283993512392044,0.061651259660720825,0.5300803184509277,0.5559064149856567,0.726629912853241,0.05939584597945213,0.07290137559175491,0.8297899961471558,0.3072718381881714
401.90068101882935,125.55113458633423,0.7576402982939845,0.7886590361595154,0.7886590361595154,0.7886590361595154,0.6669604182243347,0.6662567853927612,0.0,0.022407418116927147,0.2803267240524292,0.04540438577532768,0.5173866748809814,0.5780444145202637,0.6731942892074585,0.060817502439022064,0.06839093565940857,0.8095149397850037,0.3055487275123596,0.7503075917561849,0.784397304058075,0.784397304058075,0.784397304058075,0.6672476530075073,0.6657973527908325,0.0,0.023971306160092354,0.24842539429664612,0.0621962733566761,0.541005551815033,0.5639156103134155,0.6881858706474304,0.054965294897556305,0.07014025002717972,0.8100305795669556,0.3062836229801178
405.3394157886505,125.23363614082336,0.7563161383504453,0.7862203121185303,0.7862203121185303,0.7862203121185303,0.664750337600708,0.6641637682914734,0.0,0.035336077213287354,0.26955723762512207,0.04915546625852585,0.501986026763916,0.5823702812194824,0.6664746403694153,0.06315773725509644,0.07035408169031143,0.8091033101081848,0.3047494888305664,0.7480952898661296,0.7892619967460632,0.7892619967460632,0.7892619967460632,0.6757166981697083,0.6746453046798706,0.0,0.02463667280972004,0.23754271864891052,0.061815228313207626,0.5220646262168884,0.552157998085022,0.7108189463615417,0.056136757135391235,0.06940320134162903,0.8186554312705994,0.30532318353652954
400.05685019493103,124.51158833503723,0.7538563984891643,0.7922146916389465,0.7922146916389465,0.7922146916389465,0.6715219616889954,0.6708216667175293,0.0,0.05652962625026703,0.27885761857032776,0.0465078204870224,0.5271057486534119,0.5864312648773193,0.6771281957626343,0.06203906610608101,0.0706958994269371,0.815436601638794,0.3120732009410858,0.7422570943832397,0.7976179718971252,0.7976179718971252,0.7976179718971252,0.6853182315826416,0.6841172575950623,0.0,0.07371644675731659,0.26180437207221985,0.05066549777984619,0.5786978006362915,0.568849503993988,0.7143082618713379,0.06369728595018387,0.07179222255945206,0.8175392746925354,0.3201070725917816
407.0558385848999,125.10749912261963,0.7554817160834437,0.789987325668335,0.789987325668335,0.789987325668335,0.6693620681762695,0.6687690019607544,0.0,0.06333298981189728,0.28202641010284424,0.04679322987794876,0.5264532566070557,0.5790392160415649,0.6742111444473267,0.0631018802523613,0.06977199018001556,0.8117157220840454,0.31164461374282837,0.7418711185455322,0.7973157167434692,0.7973157167434692,0.7973157167434692,0.6904059648513794,0.6897081732749939,0.0,0.05593133717775345,0.2599423825740814,0.06259028613567352,0.5624164342880249,0.5568879842758179,0.7341122627258301,0.05915127694606781,0.07058442384004593,0.8263750672340393,0.3187991678714752
408.18696093559265,125.41987586021423,0.7545350880726523,0.7913724780082703,0.7913724780082703,0.7913724780082703,0.6716472506523132,0.6710749268531799,0.0,0.07924525439739227,0.2799604535102844,0.04757901653647423,0.5289952158927917,0.5791915655136108,0.6844032406806946,0.06329682469367981,0.07177889347076416,0.811617910861969,0.31460684537887573,0.7429166595141093,0.8012834191322327,0.8012834191322327,0.8012834191322327,0.6908596754074097,0.6893549561500549,0.0,0.11527379602193832,0.2606886625289917,0.0577608086168766,0.5914918780326843,0.5724505186080933,0.7331523895263672,0.06180274114012718,0.0675753504037857,0.8241653442382812,0.32843613624572754
402.90231347084045,120.2388207912445,0.753688439078953,0.7849186658859253,0.7849186658859253,0.7849186658859253,0.6644341945648193,0.6638873815536499,0.0,0.08502513915300369,0.2809426188468933,0.05022833123803139,0.5261545181274414,0.5801227688789368,0.662987232208252,0.06330669671297073,0.07095100730657578,0.804070770740509,0.3123788833618164,0.7445004224777222,0.788968026638031,0.788968026638031,0.788968026638031,0.6808385848999023,0.6797252893447876,0.0,0.07053975015878677,0.24673892557621002,0.05232492834329605,0.5297335386276245,0.5569559931755066,0.7140018939971924,0.059772785753011703,0.0694352313876152,0.8145610094070435,0.3114064037799835
398.1138391494751,121.47438526153564,0.7538088495316713,0.7844986915588379,0.7844986915588379,0.7844986915588379,0.6623932123184204,0.6618075370788574,0.0,0.10302306711673737,0.28308770060539246,0.04574264958500862,0.5379840135574341,0.5881199240684509,0.6509619951248169,0.0642707422375679,0.07115017622709274,0.799785852432251,0.31441259384155273,0.7470813870429993,0.7773423790931702,0.7773423790931702,0.7773423790931702,0.6600905656814575,0.6596416234970093,0.0,0.08767537772655487,0.2367548644542694,0.06020226329565048,0.49969735741615295,0.5707821249961853,0.6781497001647949,0.05951613560318947,0.0717422291636467,0.8095211386680603,0.30740413069725037
