classification_inceptionnetv3_bce_train_time,classification_inceptionnetv3_bce_val_time,classification_inceptionnetv3_bce_train_loss,classification_inceptionnetv3_bce_train_accuracy,classification_inceptionnetv3_bce_train_precision,classification_inceptionnetv3_bce_train_recall,classification_inceptionnetv3_bce_train_mcc,classification_inceptionnetv3_bce_train_cohen_kappa,classification_inceptionnetv3_bce_val_loss,classification_inceptionnetv3_bce_val_accuracy,classification_inceptionnetv3_bce_val_precision,classification_inceptionnetv3_bce_val_recall,classification_inceptionnetv3_bce_val_mcc,classification_inceptionnetv3_bce_val_cohen_kappa
262.8518695831299,80.82634401321411,0.3887661144785259,0.886426568031311,0.7258567214012146,0.754045307636261,0.6672835946083069,0.667085587978363,3.5540566742420197,0.47333332896232605,0.2693498432636261,0.9886363744735718,0.2967146933078766,0.16746020317077637
264.16805362701416,80.73276042938232,0.23647678805434186,0.9321329593658447,0.8112094402313232,0.8899676203727722,0.8065725564956665,0.8051362633705139,0.3029843531548977,0.8844444155693054,0.7045454382896423,0.7045454382896423,0.6327222585678101,0.6327222585678101
262.422034740448,80.46226739883423,0.19093981903532278,0.9515235424041748,0.8943894505500793,0.8770226240158081,0.8549351096153259,0.8548689484596252,0.28537116991356015,0.8999999761581421,0.7654321193695068,0.7045454382896423,0.6731734871864319,0.6722983121871948
262.7153890132904,80.92975354194641,0.16014899702175803,0.9563711881637573,0.8867924809455872,0.9126213788986206,0.87181156873703,0.8716651201248169,0.1647264501079917,0.9244444370269775,0.79347825050354,0.8295454382896423,0.7642128467559814,0.7639180421829224
262.9849636554718,80.85828924179077,0.14046379988608154,0.9639889001846313,0.9028213024139404,0.9320388436317444,0.8943812251091003,0.8941960334777832,0.2602441820781678,0.9222221970558167,0.7849462628364563,0.8295454382896423,0.758450984954834,0.7579976320266724
273.23320269584656,84.40800428390503,0.14051792381898218,0.9612188339233398,0.8940809965133667,0.9288026094436646,0.886584997177124,0.8863219022750854,0.24728963244706392,0.9200000166893005,0.7321428656578064,0.9318181872367859,0.7787677645683289,0.7695196866989136
275.50669145584106,82.7505145072937,0.09579353358434595,0.9757617712020874,0.9391025900840759,0.9482200741767883,0.928218424320221,0.9282008409500122,0.197373449918814,0.9155555367469788,0.7659574747085571,0.8181818127632141,0.7389869689941406,0.7383561134338379
268.3108766078949,81.67456150054932,0.1184923387254062,0.9743767380714417,0.9223602414131165,0.9611650705337524,0.925299882888794,0.9249783754348755,0.22171134036034346,0.9111111164093018,0.7222222089767456,0.8863636255264282,0.7461937069892883,0.7398543357849121
268.4993209838867,82.51871705055237,0.09855688914008763,0.9764543175697327,0.9421221613883972,0.9482200741767883,0.930178165435791,0.9301702976226807,0.18418555239622947,0.9333333373069763,0.8085106611251831,0.8636363744735718,0.7941169738769531,0.7934390306472778
266.02597975730896,81.45056962966919,0.10253308583860812,0.9743767380714417,0.9276729822158813,0.954692542552948,0.9247841238975525,0.924628734588623,0.3422300015226938,0.8600000143051147,0.6288659572601318,0.6931818127632141,0.5726832747459412,0.5716099143028259
268.163959980011,83.08097195625305,0.07998365933156532,0.9778393507003784,0.9369085431098938,0.9611650705337524,0.9348624348640442,0.9347379803657532,0.354314886033535,0.8844444155693054,0.8913043737411499,0.46590909361839294,0.5919126272201538,0.5517585277557373
265.1284945011139,80.64893770217896,0.09316890901359527,0.9757617712020874,0.9391025900840759,0.9482200741767883,0.928218424320221,0.9282008409500122,0.21496082964586094,0.9133333563804626,0.7094017267227173,0.9431818127632141,0.7679285407066345,0.7550866603851318
263.1115846633911,80.71721363067627,0.06444377541218115,0.9854570627212524,0.970588207244873,0.9611650705337524,0.956633448600769,0.9566150307655334,0.18053867621347308,0.9288889169692993,0.8111110925674438,0.8295454382896423,0.7759864926338196,0.7759103775024414
262.404682636261,80.67741417884827,0.041141225672934364,0.988227128982544,0.9709677696228027,0.9741100072860718,0.9650461673736572,0.9650440812110901,0.21827294386457652,0.9266666769981384,0.7894737124443054,0.8522727489471436,0.7746242880821228,0.773731529712677
262.27786660194397,80.7282931804657,0.041553717754457306,0.992382287979126,0.9806451797485352,0.983818769454956,0.977383553981781,0.9773814678192139,0.33029035557956377,0.9311110973358154,0.7878788113594055,0.8863636255264282,0.7931214570999146,0.7909360527992249
263.2413249015808,80.73612713813782,0.041136272170621414,0.990304708480835,0.9742765426635742,0.9805825352668762,0.971254825592041,0.971246600151062,0.265025092754513,0.9066666960716248,0.7395833134651184,0.8068181872367859,0.714285671710968,0.7132192254066467
262.7661380767822,80.6180202960968,0.07133129899106595,0.9826869964599609,0.949367105960846,0.9708737730979919,0.9490514397621155,0.9489544630050659,0.29518820319208317,0.9355555772781372,0.8041236996650696,0.8863636255264282,0.8043121099472046,0.8028045892715454
262.53991079330444,81.35504603385925,0.057016858304648296,0.9861496090888977,0.9737704992294312,0.9611650705337524,0.9586648941040039,0.9586321115493774,0.5416377484798431,0.8933333158493042,0.9166666865348816,0.5,0.6282415986061096,0.5905368328094482
263.3132402896881,80.65593719482422,0.037089700021011675,0.9889196753501892,0.980327844619751,0.9676375389099121,0.9669387340545654,0.9669057130813599,0.29360882844775915,0.9088888764381409,0.7326732873916626,0.8409090638160706,0.7285080552101135,0.7257484197616577
262.6771409511566,80.4046401977539,0.031482863067851766,0.9916897416114807,0.9774919748306274,0.983818769454956,0.9753624796867371,0.9753542542457581,0.26901657023699954,0.9266666769981384,0.8021978139877319,0.8295454382896423,0.7700572609901428,0.7698887586593628
262.3703465461731,80.81842041015625,0.037779274153644626,0.9930747747421265,0.9869706630706787,0.9805825352668762,0.9793732166290283,0.9793648719787598,0.7788501393515617,0.7711111307144165,0.45856353640556335,0.9431818127632141,0.5439374446868896,0.4803462028503418
264.0843484401703,80.48309135437012,0.06584663174884475,0.9826869964599609,0.949367105960846,0.9708737730979919,0.9490514397621155,0.9489544630050659,0.3378299956675619,0.9155555367469788,0.7840909361839294,0.7840909361839294,0.7316046953201294,0.7316046953201294
262.99847650527954,80.82562232017517,0.030400125188348087,0.9930747747421265,0.983818769454956,0.983818769454956,0.9794135093688965,0.9794135093688965,0.2614638584491331,0.9399999976158142,0.808080792427063,0.9090909361839294,0.8201720118522644,0.8179120421409607
264.2040729522705,80.69506335258484,0.016429586406878156,0.9958449006080627,0.9902912378311157,0.9902912378311157,0.987648069858551,0.987648069858551,0.29328022128902376,0.9444444179534912,0.8539325594902039,0.8636363744735718,0.8242006897926331,0.8241803050041199
262.5798645019531,80.49794054031372,0.039978766246982246,0.990304708480835,0.9773463010787964,0.9773463010787964,0.9711788892745972,0.9711788892745972,0.28723326371982694,0.9155555367469788,0.8125,0.7386363744735718,0.7232810258865356,0.7220416069030762
263.6876549720764,81.13985443115234,0.030945807513173506,0.990304708480835,0.9804560542106628,0.9741100072860718,0.9711191058158875,0.9711108207702637,0.247341333568329,0.9222221970558167,0.7789473533630371,0.8409090638160706,0.7608952522277832,0.7600182890892029
262.88123965263367,80.76727676391602,0.034944650676587356,0.9909972548484802,0.9743589758872986,0.983818769454956,0.9733501672744751,0.9733317494392395,0.2963666105642915,0.9288889169692993,0.8333333134651184,0.7954545617103577,0.7703452110290527,0.7700268030166626
262.5559585094452,81.31578993797302,0.05747141414726882,0.9889196753501892,0.9771987199783325,0.9708737730979919,0.9669920206069946,0.9669837951660156,0.47102631139568985,0.8911111354827881,0.6695652008056641,0.875,0.7002137303352356,0.6899170279502869
262.1925675868988,80.53548908233643,0.06746496154886225,0.9826869964599609,0.9580644965171814,0.9611650705337524,0.9485962986946106,0.9485942721366882,0.33317922428250313,0.897777795791626,0.7099999785423279,0.8068181872367859,0.6933002471923828,0.691044807434082
262.28622174263,80.46986865997314,0.05088716766635037,0.9868420958518982,0.9647436141967773,0.9741100072860718,0.9610415101051331,0.9610233306884766,0.2672117645852268,0.9311110973358154,0.8518518805503845,0.7840909361839294,0.7752578854560852,0.7742499113082886
