classification_resnet50_bce_train_time,classification_resnet50_bce_val_time,classification_resnet50_bce_train_loss,classification_resnet50_bce_train_accuracy,classification_resnet50_bce_train_precision,classification_resnet50_bce_train_recall,classification_resnet50_bce_train_mcc,classification_resnet50_bce_train_cohen_kappa,classification_resnet50_bce_val_loss,classification_resnet50_bce_val_accuracy,classification_resnet50_bce_val_precision,classification_resnet50_bce_val_recall,classification_resnet50_bce_val_mcc,classification_resnet50_bce_val_cohen_kappa
277.90675592422485,83.30547404289246,0.10935597154109375,0.9549861550331116,0.9149659872055054,0.8705501556396484,0.8642085790634155,0.8637815117835999,4.75451472401619,0.551111102104187,0.26249998807907104,0.7159090638160706,0.18043775856494904,0.13724374771118164
280.6153573989868,86.28955435752869,0.23621498582803685,0.9106647968292236,0.8146852850914001,0.754045307636261,0.727903425693512,0.7270408868789673,0.4258026611059904,0.9133333563804626,0.7816091775894165,0.7727272510528564,0.7233701348304749,0.7233519554138184
280.05515360832214,86.93931221961975,0.12941872150353764,0.9466758966445923,0.8766233921051025,0.8737863898277283,0.8412987589836121,0.841296911239624,0.244913359725615,0.9044444561004639,0.7064220309257507,0.875,0.7282162308692932,0.7214465141296387
280.30960059165955,87.77819061279297,0.07799532944741457,0.9764543175697327,0.9629629850387573,0.9255663156509399,0.9292943477630615,0.929002583026886,0.3766819406300783,0.8999999761581421,0.8208954930305481,0.625,0.6594336628913879,0.6506090760231018
283.1379659175873,84.83821415901184,0.06033999416167322,0.9778393507003784,0.960132896900177,0.9352750778198242,0.9336256980895996,0.9334966540336609,0.5297762826085091,0.8755555748939514,0.8199999928474426,0.46590909361839294,0.5566288232803345,0.5272045135498047
281.9293739795685,84.05655431747437,0.054452157518623964,0.9785318374633789,0.948387086391449,0.9514563083648682,0.936258852481842,0.9362568855285645,0.4597260670052492,0.8533333539962769,0.5763888955116272,0.9431818127632141,0.65867680311203,0.624316930770874
283.60974311828613,87.18934726715088,0.05067632825154325,0.9764543175697327,0.9478827118873596,0.9417475461959839,0.9298484921455383,0.929840624332428,0.25507288772496395,0.9244444370269775,0.7699999809265137,0.875,0.7741603255271912,0.7716417908668518
277.05392813682556,87.89316701889038,0.03953192524773919,0.9868420958518982,0.9647436141967773,0.9741100072860718,0.9610415101051331,0.9610233306884766,0.2906710657662188,0.9044444561004639,0.7710843086242676,0.7272727489471436,0.6900649666786194,0.6896153688430786
283.4305627346039,88.78535509109497,0.0251829721863665,0.992382287979126,0.9869281053543091,0.9773463010787964,0.9772933125495911,0.9772745370864868,0.317008544690907,0.9311110973358154,0.8904109597206116,0.7386363744735718,0.7709071636199951,0.7659474611282349
276.24380898475647,85.34994268417358,0.008903799011655476,0.9986149668693542,0.9967637658119202,0.9967637658119202,0.9958826899528503,0.9958826899528503,0.27903760550543666,0.9333333373069763,0.8452380895614624,0.8068181872367859,0.7847244739532471,0.7844001650810242
277.9834637641907,83.70842742919922,0.0025576039890596726,1.0,1.0,1.0,1,1.0,0.27887595212087035,0.9288889169692993,0.8333333134651184,0.7954545617103577,0.7703452110290527,0.7700268030166626
275.9747643470764,84.6136999130249,0.0015955164967833655,1.0,1.0,1.0,1,1.0,0.30697565309674246,0.9377777576446533,0.8488371968269348,0.8295454382896423,0.8006005883216858,0.8005192875862122
275.0339684486389,83.86949419975281,0.0031455150500456193,0.9993074536323547,1.0,0.9967637658119202,0.9979410767555237,0.9979389309883118,0.6821808815002441,0.9155555367469788,0.75,0.8522727489471436,0.74720698595047,0.7447761297225952
281.4366264343262,84.81750011444092,0.015169292387208376,0.9944598078727722,0.9870550036430359,0.9870550036430359,0.9835307598114014,0.9835307598114014,0.5746529228636064,0.8822222352027893,0.6732673048973083,0.7727272510528564,0.647934079170227,0.645479679107666
273.63421297073364,84.4131383895874,0.03837528818226217,0.9854570627212524,0.9645161032676697,0.9676375389099121,0.9568212032318115,0.9568191766738892,0.3235796020599082,0.9111111164093018,0.75,0.8181818127632141,0.72796231508255,0.7268754243850708
276.7393627166748,84.94404244422913,0.08934219181537628,0.9702215790748596,0.9346405267715454,0.9255663156509399,0.9111816883087158,0.9111641645431519,0.541745450347662,0.8888888955116272,0.8166666626930237,0.5568181872367859,0.614227831363678,0.5985010862350464
277.51732540130615,84.27681684494019,0.04431083974549952,0.9833794832229614,0.9641693830490112,0.9579287767410278,0.9504837989807129,0.9504756927490234,0.34066147975681815,0.9044444561004639,0.8082191944122314,0.6704545617103577,0.6797195076942444,0.6753464937210083
280.70613193511963,87.50780963897705,0.031096489209195843,0.9889196753501892,0.9741100072860718,0.9741100072860718,0.9670615792274475,0.9670615792274475,0.32943222162430175,0.9111111164093018,0.807692289352417,0.7159090638160706,0.7067098617553711,0.7047824859619141
281.5763735771179,87.54493498802185,0.04781035155705784,0.9819944500923157,0.9609120488166809,0.954692542552948,0.9463567137718201,0.9463487267494202,0.5443915482610464,0.8755555748939514,0.625,0.9090909361839294,0.6826544404029846,0.6625241041183472
275.8557970523834,84.9852557182312,0.023573486073671476,0.990304708480835,0.9742765426635742,0.9805825352668762,0.971254825592041,0.971246600151062,0.4044170823326567,0.9133333563804626,0.8450704216957092,0.6818181872367859,0.7087867259979248,0.7028143405914307
