segmentation_pspnet_train_time,segmentation_pspnet_val_time,segmentation_pspnet_train_loss,segmentation_pspnet_train_accuracy,segmentation_pspnet_train_precision,segmentation_pspnet_train_recall,segmentation_pspnet_train_mcc,segmentation_pspnet_train_cohen_kappa,segmentation_pspnet_train_iou_0,segmentation_pspnet_train_iou_1,segmentation_pspnet_train_iou_2,segmentation_pspnet_train_iou_3,segmentation_pspnet_train_iou_4,segmentation_pspnet_train_iou_5,segmentation_pspnet_train_iou_6,segmentation_pspnet_train_iou_7,segmentation_pspnet_train_iou_8,segmentation_pspnet_train_iou_9,segmentation_pspnet_train_iou_mean,segmentation_pspnet_val_loss,segmentation_pspnet_val_accuracy,segmentation_pspnet_val_precision,segmentation_pspnet_val_recall,segmentation_pspnet_val_mcc,segmentation_pspnet_val_cohen_kappa,segmentation_pspnet_val_iou_0,segmentation_pspnet_val_iou_1,segmentation_pspnet_val_iou_2,segmentation_pspnet_val_iou_3,segmentation_pspnet_val_iou_4,segmentation_pspnet_val_iou_5,segmentation_pspnet_val_iou_6,segmentation_pspnet_val_iou_7,segmentation_pspnet_val_iou_8,segmentation_pspnet_val_iou_9,segmentation_pspnet_val_iou_mean
139.94424533843994,138.0158760547638,0.8943736297743661,0.508242666721344,0.508242666721344,0.508242666721344,0.37570375204086304,0.3552338480949402,"tensor(0.0033, device='cuda:0')","tensor(0.0705, device='cuda:0')","tensor(0.1974, device='cuda:0')","tensor(0.0136, device='cuda:0')","tensor(0.2412, device='cuda:0')","tensor(0.3434, device='cuda:0')","tensor(0.3698, device='cuda:0')","tensor(0.0066, device='cuda:0')","tensor(0.0075, device='cuda:0')","tensor(0.4592, device='cuda:0')","tensor(0.1713, device='cuda:0')",0.9053649753332138,0.5216767191886902,0.5216767191886902,0.5216767191886902,0.43629053235054016,0.39470773935317993,"tensor(0., device='cuda:0')","tensor(0.1683, device='cuda:0')","tensor(0.2633, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.2523, device='cuda:0')","tensor(0.4562, device='cuda:0')","tensor(0.4202, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0075, device='cuda:0')","tensor(0.3755, device='cuda:0')","tensor(0.1943, device='cuda:0')"
