configs_segmentation_enet_ce_train_time,configs_segmentation_enet_ce_val_time,configs_segmentation_enet_ce_train_loss,configs_segmentation_enet_ce_train_accuracy,configs_segmentation_enet_ce_train_precision,configs_segmentation_enet_ce_train_recall,configs_segmentation_enet_ce_train_mcc,configs_segmentation_enet_ce_train_cohen_kappa,configs_segmentation_enet_ce_train_iou_0,configs_segmentation_enet_ce_train_iou_1,configs_segmentation_enet_ce_train_iou_2,configs_segmentation_enet_ce_train_iou_3,configs_segmentation_enet_ce_train_iou_4,configs_segmentation_enet_ce_train_iou_5,configs_segmentation_enet_ce_train_iou_6,configs_segmentation_enet_ce_train_iou_7,configs_segmentation_enet_ce_train_iou_8,configs_segmentation_enet_ce_train_iou_9,configs_segmentation_enet_ce_train_iou_mean,configs_segmentation_enet_ce_val_loss,configs_segmentation_enet_ce_val_accuracy,configs_segmentation_enet_ce_val_precision,configs_segmentation_enet_ce_val_recall,configs_segmentation_enet_ce_val_mcc,configs_segmentation_enet_ce_val_cohen_kappa,configs_segmentation_enet_ce_val_iou_0,configs_segmentation_enet_ce_val_iou_1,configs_segmentation_enet_ce_val_iou_2,configs_segmentation_enet_ce_val_iou_3,configs_segmentation_enet_ce_val_iou_4,configs_segmentation_enet_ce_val_iou_5,configs_segmentation_enet_ce_val_iou_6,configs_segmentation_enet_ce_val_iou_7,configs_segmentation_enet_ce_val_iou_8,configs_segmentation_enet_ce_val_iou_9,configs_segmentation_enet_ce_val_iou_mean
390.4401304721832,119.122394323349,0.6988361698129902,0.7770311236381531,0.7770311236381531,0.7770311236381531,0.6454986333847046,0.6428933143615723,0.0,0.04276219755411148,0.0464572049677372,0.04109308496117592,0.4308079779148102,0.5493499040603638,0.6124544739723206,0.0,0.0,0.805752694606781,0.25286775827407837,0.7444772044817607,0.7573212385177612,0.7573212385177612,0.7573212385177612,0.6330177187919617,0.6295967102050781,0.0,0.09463588893413544,0.06780323386192322,0.10592164099216461,0.51606285572052,0.5421866774559021,0.5340232253074646,0.0,0.0,0.792055606842041,0.26526889204978943
386.4828200340271,120.11751008033752,0.714685381754585,0.7733362317085266,0.7733362317085266,0.7733362317085266,0.6396934390068054,0.6374407410621643,0.0,0.054162245243787766,0.05658276379108429,0.0817725881934166,0.43047040700912476,0.5458306074142456,0.5986624956130981,0.0,0.0,0.8018411993980408,0.25693222880363464,0.6810795744260152,0.7801206707954407,0.7801206707954407,0.7801206707954407,0.6522829532623291,0.6476080417633057,0.0,0.06778915226459503,0.02395394816994667,0.10910716652870178,0.4758046865463257,0.5416816473007202,0.6319440603256226,0.0,0.0,0.8020253777503967,0.26523062586784363
387.30997681617737,119.11087656021118,0.6910299937362256,0.7770355939865112,0.7770355939865112,0.7770355939865112,0.6461452841758728,0.6442969441413879,0.0,0.0807235985994339,0.07616974413394928,0.1349182277917862,0.4484492838382721,0.5498896241188049,0.6059684157371521,0.0,0.0,0.8031957149505615,0.26993146538734436,0.668573048710823,0.7869215607643127,0.7869215607643127,0.7869215607643127,0.6751689314842224,0.6729587912559509,0.0,0.02095852978527546,0.06422848999500275,0.1371208280324936,0.4608422815799713,0.5737318992614746,0.6791015267372131,0.0,0.0,0.8152911067008972,0.27512747049331665
389.613135099411,120.7803008556366,0.6802077915357507,0.7894421815872192,0.7894421815872192,0.7894421815872192,0.6652584671974182,0.6635305285453796,0.0,0.07127983868122101,0.11791099607944489,0.16727779805660248,0.4703761041164398,0.5643709301948547,0.6385324001312256,0.0,0.0,0.8140182495117188,0.2843766212463379,0.6723300208648045,0.777976930141449,0.777976930141449,0.777976930141449,0.6510347723960876,0.644385814666748,0.0,0.1344130039215088,0.09924910217523575,0.2363649308681488,0.5396602749824524,0.5351294875144958,0.5914890766143799,0.0,0.0,0.7912883162498474,0.29275941848754883
385.9893431663513,120.24001955986023,0.6705707946549291,0.7854387164115906,0.7854387164115906,0.7854387164115906,0.659387469291687,0.6580809354782104,0.0,0.11063637584447861,0.17119799554347992,0.2013903707265854,0.46438881754875183,0.5578699707984924,0.6314318776130676,0.0,0.0,0.8045137524604797,0.2941429316997528,0.6513185719648997,0.7900038957595825,0.7900038957595825,0.7900038957595825,0.6709407567977905,0.6676408052444458,0.0,0.1290224939584732,0.16926902532577515,0.1940913051366806,0.5251858234405518,0.5198650360107422,0.6761098504066467,0.0,0.0,0.7998237013816833,0.30133673548698425
395.11408019065857,122.27762794494629,0.6237532379834548,0.7992329001426697,0.7992329001426697,0.7992329001426697,0.6825893521308899,0.6814695596694946,0.0,0.13085131347179413,0.2162432223558426,0.18056799471378326,0.5011712908744812,0.5865101218223572,0.6514386534690857,0.0,0.0,0.8224115371704102,0.30891939997673035,0.6340431839227676,0.8051843047142029,0.8051843047142029,0.8051843047142029,0.6965968012809753,0.6945839524269104,0.0,0.2227165251970291,0.35726630687713623,0.296642541885376,0.5733030438423157,0.5698742866516113,0.6584884524345398,0.0,0.0,0.8122087121009827,0.34905001521110535
387.68960070610046,119.9492335319519,0.6037472810434259,0.8107325434684753,0.8107325434684753,0.8107325434684753,0.6993512511253357,0.6982461214065552,0.0,0.20951564610004425,0.26899659633636475,0.27153560519218445,0.529109537601471,0.6151054501533508,0.6621541976928711,0.0,0.0,0.8263393640518188,0.33827564120292664,0.6055010477701823,0.8136395812034607,0.8136395812034607,0.8136395812034607,0.7112634181976318,0.7099243402481079,0.0,0.3064255714416504,0.3442828953266144,0.3082456886768341,0.6100838780403137,0.5878283977508545,0.6863385438919067,0.0,0.0,0.8178271651268005,0.36610323190689087
392.6173806190491,119.13990473747253,0.6007889120475106,0.8132312297821045,0.8132312297821045,0.8132312297821045,0.7037585377693176,0.7028295993804932,9.238630696017935e-07,0.20908090472221375,0.31283921003341675,0.31069764494895935,0.5341964960098267,0.6025386452674866,0.6715409755706787,0.0,0.0,0.8278207182884216,0.34687158465385437,0.6125675141811371,0.8131604194641113,0.8131604194641113,0.8131604194641113,0.7127519845962524,0.711803138256073,0.0,0.3224017322063446,0.3439589738845825,0.2842331826686859,0.6019992828369141,0.5837008357048035,0.6841983199119568,0.0,0.0,0.8228297829627991,0.3643322288990021
394.34238934516907,122.66887044906616,0.5990085180686868,0.8153582215309143,0.8153582215309143,0.8153582215309143,0.7067065238952637,0.705717921257019,3.233525148971239e-06,0.23720382153987885,0.35184574127197266,0.328203946352005,0.5535445809364319,0.6052839159965515,0.669741690158844,0.0,0.0,0.8256160020828247,0.357144296169281,0.5842710971832276,0.8237518668174744,0.8237518668174744,0.8237518668174744,0.7284317016601562,0.7276326417922974,0.0,0.3506612181663513,0.4921077787876129,0.3628711402416229,0.6376702785491943,0.5775629878044128,0.6982212662696838,0.0,0.0,0.8336238265037537,0.3952718675136566
391.288654088974,124.96917057037354,0.5900644919146663,0.820805013179779,0.820805013179779,0.820805013179779,0.716004490852356,0.7151709794998169,4.388296656543389e-05,0.2628280818462372,0.3891960680484772,0.34711140394210815,0.5667955875396729,0.6193709969520569,0.6805509924888611,0.0,0.0,0.8281540274620056,0.3694051206111908,0.6847205619017284,0.783656120300293,0.783656120300293,0.783656120300293,0.6752008199691772,0.674259603023529,8.97639893082669e-06,0.2667696475982666,0.3652537167072296,0.2878408133983612,0.5949249267578125,0.5147824883460999,0.6513983011245728,0.0,0.0,0.7980980277061462,0.347907692193985
397.7800521850586,120.49010872840881,0.6320557212052138,0.8120889663696289,0.8120889663696289,0.8120889663696289,0.701786458492279,0.7008645534515381,3.46419692505151e-05,0.2669374644756317,0.3860032558441162,0.2815212905406952,0.5627390146255493,0.5747758746147156,0.678031325340271,0.0,0.0,0.8211513161659241,0.3571194112300873,0.5961801211039225,0.817692756652832,0.817692756652832,0.817692756652832,0.7137097716331482,0.7106058597564697,7.854419891373254e-06,0.25002264976501465,0.34451010823249817,0.28981488943099976,0.6426809430122375,0.5791214108467102,0.7036041617393494,0.0,0.0,0.819312334060669,0.36290743947029114
390.33901619911194,122.18164300918579,0.5927387657372848,0.8234696388244629,0.8234696388244629,0.8234696388244629,0.7198110818862915,0.7188589572906494,2.032419797615148e-05,0.32542067766189575,0.42347288131713867,0.36641448736190796,0.5704777836799622,0.6164150834083557,0.6887540221214294,0.0,0.0,0.8268361687660217,0.38178113102912903,0.6190925469001134,0.8074988126754761,0.8074988126754761,0.8074988126754761,0.6997517347335815,0.6946579217910767,0.0006783697754144669,0.3927929401397705,0.49140915274620056,0.3274231255054474,0.6207330226898193,0.5256837606430054,0.6745632886886597,0.0,0.0,0.8083305358886719,0.38416144251823425
405.36714363098145,120.11694693565369,0.569682165980339,0.8255839943885803,0.8255839943885803,0.8255839943885803,0.724321722984314,0.7236124277114868,0.007377450354397297,0.32498690485954285,0.4489060342311859,0.38430356979370117,0.587252140045166,0.6212725043296814,0.6815093159675598,0.0,0.0,0.8290320634841919,0.3884640336036682,0.5626793712377548,0.8262025117874146,0.8262025117874146,0.8262025117874146,0.7348957061767578,0.7336195707321167,0.006956143770366907,0.4197636544704437,0.5245382785797119,0.375272661447525,0.6343657970428467,0.5988426208496094,0.7050580978393555,0.0,0.0,0.8273428678512573,0.4092140197753906
397.40975165367126,123.49726843833923,0.5700741332510243,0.8312949538230896,0.8312949538230896,0.8312949538230896,0.7324725985527039,0.7315544486045837,0.005316814407706261,0.3244776427745819,0.46100059151649475,0.3987448215484619,0.6026419401168823,0.6295786499977112,0.695015549659729,0.0,0.0,0.8336400985717773,0.3950416147708893,0.5639578272898992,0.8294578194618225,0.8294578194618225,0.8294578194618225,0.7334312796592712,0.7309730052947998,0.014392000623047352,0.42298975586891174,0.46211713552474976,0.3788210153579712,0.6517603397369385,0.597726583480835,0.715035617351532,0.0,0.0,0.822802722454071,0.40656453371047974
401.02261233329773,120.8350145816803,0.5376393522905267,0.8359552621841431,0.8359552621841431,0.8359552621841431,0.7403607368469238,0.7395697236061096,0.032442856580019,0.3466225564479828,0.477291464805603,0.4171310067176819,0.6140624284744263,0.6373815536499023,0.7012746334075928,0.0,0.0,0.8385086059570312,0.40647149085998535,0.5308593253294627,0.8417218923568726,0.8417218923568726,0.8417218923568726,0.7556074857711792,0.7546287178993225,0.038084082305431366,0.4847238063812256,0.5914175510406494,0.3910994827747345,0.6915441751480103,0.6022732853889465,0.7436091899871826,0.0,0.0,0.8383127450942993,0.4381064474582672
393.67183804512024,118.9405517578125,0.5304270490356113,0.8406674265861511,0.8406674265861511,0.8406674265861511,0.7479511499404907,0.7472020387649536,0.06978586316108704,0.3707699775695801,0.49437448382377625,0.421281635761261,0.630615770816803,0.6459808349609375,0.7044579386711121,0.0,0.0,0.8436840176582336,0.41809502243995667,0.5792457560698191,0.8280391097068787,0.8280391097068787,0.8280391097068787,0.7294492125511169,0.7251047492027283,0.1384536176919937,0.44783973693847656,0.5037602782249451,0.3763726055622101,0.6503467559814453,0.5738741755485535,0.7220044136047363,0.0,0.0,0.8122290968894958,0.42248812317848206
395.5685534477234,118.09180092811584,0.558740448044694,0.8335219621658325,0.8335219621658325,0.8335219621658325,0.7372976541519165,0.7367109060287476,0.07040324062108994,0.3405267000198364,0.4835689961910248,0.3974362909793854,0.6209012866020203,0.6303712129592896,0.7001188397407532,0.0,0.0,0.8355298638343811,0.4078856408596039,0.569498344262441,0.8284422755241394,0.8284422755241394,0.8284422755241394,0.731444239616394,0.7288950681686401,0.138674795627594,0.47469303011894226,0.547118604183197,0.38621649146080017,0.6682391166687012,0.603771984577179,0.6760739684104919,0.0,0.0,0.8176525235176086,0.43124404549598694
384.38077545166016,120.72459769248962,0.554551797716514,0.8338026404380798,0.8338026404380798,0.8338026404380798,0.7363471984863281,0.7354308366775513,0.11171382665634155,0.37581053376197815,0.5110272169113159,0.4309311509132385,0.6207062005996704,0.6368634104728699,0.686802864074707,0.0,0.0,0.8294912576675415,0.4203346371650696,0.6067699780066808,0.8095232844352722,0.8095232844352722,0.8095232844352722,0.7142041921615601,0.7132983207702637,0.1158803179860115,0.42705827951431274,0.49864915013313293,0.30717307329177856,0.6356799006462097,0.5120810270309448,0.7175060510635376,0.0,0.0,0.8156535625457764,0.4029681384563446
397.71501445770264,121.71046280860901,0.5441313528496287,0.8334610462188721,0.8334610462188721,0.8334610462188721,0.7360801696777344,0.7352386713027954,0.19333623349666595,0.3852238953113556,0.5087658762931824,0.3988398611545563,0.6171907782554626,0.6253842711448669,0.6849856376647949,0.0,0.0,0.832807719707489,0.42465344071388245,0.5327417582273484,0.8365899324417114,0.8365899324417114,0.8365899324417114,0.746427059173584,0.744870662689209,0.19567814469337463,0.45439407229423523,0.5163401365280151,0.3747631311416626,0.6805098652839661,0.5991727709770203,0.7242817878723145,0.0,0.0,0.833685576915741,0.43788251280784607
390.113578081131,119.57752680778503,0.5028966704140538,0.8501976728439331,0.8501976728439331,0.8501976728439331,0.7631251215934753,0.7624483108520508,0.22918710112571716,0.37930241227149963,0.5218583941459656,0.4405021667480469,0.6456406712532043,0.6657864451408386,0.7204821109771729,0.0,0.0,0.851812481880188,0.44545719027519226,0.5297741115093231,0.8421719074249268,0.8421719074249268,0.8421719074249268,0.7585638165473938,0.7581354975700378,0.24296823143959045,0.4378297030925751,0.5847615599632263,0.3991701304912567,0.6813095808029175,0.6265161037445068,0.7254833579063416,0.0,0.0,0.8417747616767883,0.45398131012916565
