segmentation_deeplab_dice_train_time,segmentation_deeplab_dice_val_time,segmentation_deeplab_dice_train_loss,segmentation_deeplab_dice_train_accuracy,segmentation_deeplab_dice_train_precision,segmentation_deeplab_dice_train_recall,segmentation_deeplab_dice_train_mcc,segmentation_deeplab_dice_train_cohen_kappa,segmentation_deeplab_dice_train_iou_0,segmentation_deeplab_dice_train_iou_1,segmentation_deeplab_dice_train_iou_2,segmentation_deeplab_dice_train_iou_3,segmentation_deeplab_dice_train_iou_4,segmentation_deeplab_dice_train_iou_5,segmentation_deeplab_dice_train_iou_6,segmentation_deeplab_dice_train_iou_7,segmentation_deeplab_dice_train_iou_8,segmentation_deeplab_dice_train_iou_9,segmentation_deeplab_dice_train_iou_mean,segmentation_deeplab_dice_val_loss,segmentation_deeplab_dice_val_accuracy,segmentation_deeplab_dice_val_precision,segmentation_deeplab_dice_val_recall,segmentation_deeplab_dice_val_mcc,segmentation_deeplab_dice_val_cohen_kappa,segmentation_deeplab_dice_val_iou_0,segmentation_deeplab_dice_val_iou_1,segmentation_deeplab_dice_val_iou_2,segmentation_deeplab_dice_val_iou_3,segmentation_deeplab_dice_val_iou_4,segmentation_deeplab_dice_val_iou_5,segmentation_deeplab_dice_val_iou_6,segmentation_deeplab_dice_val_iou_7,segmentation_deeplab_dice_val_iou_8,segmentation_deeplab_dice_val_iou_9,segmentation_deeplab_dice_val_iou_mean
583.9149861335754,168.61966633796692,0.6957082929818527,0.849267303943634,0.849267303943634,0.849267303943634,0.7621660828590393,0.7614786624908447,0.0,0.5341013073921204,0.6717121601104736,0.3545564115047455,0.7069867253303528,0.6335082054138184,0.7314526438713074,0.11674489825963974,0.13881245255470276,0.8480697274208069,0.4735944867134094,0.6988873799641927,0.8400040864944458,0.8400040864944458,0.8400040864944458,0.7514446377754211,0.7490203380584717,0.0,0.49883338809013367,0.6278624534606934,0.3991195261478424,0.6850558519363403,0.6032899618148804,0.7331441044807434,0.10478859394788742,0.13276712596416473,0.8354672193527222,0.4620327949523926
614.153730392456,175.05347776412964,0.6929976642131805,0.8520383834838867,0.8520383834838867,0.8520383834838867,0.7665916681289673,0.7658851146697998,0.0,0.550871729850769,0.705467700958252,0.3354748785495758,0.6897324323654175,0.6331874132156372,0.7416273951530457,0.11990167945623398,0.1402648687362671,0.8519646525382996,0.4768492877483368,0.6972241600354513,0.8273337483406067,0.8273337483406067,0.8273337483406067,0.739423394203186,0.738506555557251,0.0,0.5252045392990112,0.6323705911636353,0.37285345792770386,0.7217851281166077,0.5980044007301331,0.7109987735748291,0.10610081255435944,0.11744353175163269,0.8155809044837952,0.46003419160842896
597.5422294139862,132.828289270401,0.6914831490620322,0.8530233502388,0.8530233502388,0.8530233502388,0.7682666778564453,0.7676020264625549,0.0,0.5537399053573608,0.6929043531417847,0.35199034214019775,0.7036290168762207,0.6300964951515198,0.7478064298629761,0.11992492526769638,0.13779230415821075,0.8529238700866699,0.47908076643943787,0.6959571123123169,0.8459958434104919,0.8459958434104919,0.8459958434104919,0.7617477774620056,0.7606846690177917,0.0,0.5300967693328857,0.6543982028961182,0.37841445207595825,0.720848023891449,0.5936117172241211,0.7493852376937866,0.10402373224496841,0.12463568896055222,0.8471165299415588,0.470253050327301
457.2345287799835,132.52176070213318,0.6895420421724734,0.8556855916976929,0.8556855916976929,0.8556855916976929,0.7719354629516602,0.7710681557655334,0.0,0.5624748468399048,0.7041330337524414,0.385265976190567,0.7166603207588196,0.6501786112785339,0.7370209693908691,0.12177407741546631,0.14402082562446594,0.8532613515853882,0.487479031085968,0.6887368241945903,0.8508622050285339,0.8508622050285339,0.8508622050285339,0.7708504796028137,0.7701891660690308,0.0,0.5434648394584656,0.7008169293403625,0.4310511350631714,0.7309892177581787,0.612846851348877,0.7621656060218811,0.1069292277097702,0.12545599043369293,0.8505610823631287,0.48642808198928833
443.18786239624023,132.22414922714233,0.6861558323321135,0.8609115481376648,0.8609115481376648,0.8609115481376648,0.7807072997093201,0.7800264954566956,0.0,0.5692594051361084,0.7267858386039734,0.3812805712223053,0.72767573595047,0.645058810710907,0.7585585117340088,0.12641943991184235,0.1454847753047943,0.8610199689865112,0.49415430426597595,0.6931710362434387,0.8461823463439941,0.8461823463439941,0.8461823463439941,0.7656357884407043,0.7651474475860596,0.0,0.5421229600906372,0.6787511110305786,0.43572989106178284,0.6883588433265686,0.6097548007965088,0.762824535369873,0.07901158928871155,0.1209837943315506,0.8457334041595459,0.4763270914554596
433.4494695663452,127.4381959438324,0.68421067232671,0.8640367388725281,0.8640367388725281,0.8640367388725281,0.7855377793312073,0.7848278284072876,0.0,0.572920024394989,0.7343882322311401,0.41276776790618896,0.7341867089271545,0.6583178043365479,0.7626016139984131,0.12472795695066452,0.14350324869155884,0.8631467819213867,0.5006560683250427,0.689664630095164,0.8485745787620544,0.8485745787620544,0.8485745787620544,0.7690370678901672,0.768497109413147,0.0,0.4961796998977661,0.6122730374336243,0.413870245218277,0.7020875811576843,0.6174101233482361,0.7683305740356445,0.10693269968032837,0.12525306642055511,0.8536178469657898,0.4695955216884613
432.47430396080017,127.72572112083435,0.6805018665997878,0.8654687404632568,0.8654687404632568,0.8654687404632568,0.787614643573761,0.786829948425293,0.0,0.5720243453979492,0.7194717526435852,0.42999303340911865,0.7366006970405579,0.6569095253944397,0.7699785232543945,0.12623198330402374,0.1439003199338913,0.864311695098877,0.5019421577453613,0.6913506150245666,0.8519738912582397,0.8519738912582397,0.8519738912582397,0.7713498473167419,0.7698724269866943,0.0,0.5497999787330627,0.6929658055305481,0.4608173072338104,0.7294054627418518,0.6152137517929077,0.7631661295890808,0.11144788563251495,0.1113324984908104,0.8492282032966614,0.4883377254009247
457.3284521102905,129.76707077026367,0.6810591596624126,0.861137866973877,0.861137866973877,0.861137866973877,0.7810841798782349,0.780434250831604,0.0,0.5864666104316711,0.7362070083618164,0.413045734167099,0.7301060557365417,0.646133542060852,0.755460262298584,0.12675708532333374,0.14330308139324188,0.8591707944869995,0.4996650218963623,0.6893010020256043,0.8456354141235352,0.8456354141235352,0.8456354141235352,0.7607376575469971,0.7589056491851807,0.0,0.44987621903419495,0.6159678101539612,0.42103812098503113,0.7407178282737732,0.6097698211669922,0.7494193911552429,0.10933350771665573,0.13437074422836304,0.8414707183837891,0.46719643473625183
458.002179145813,127.10520243644714,0.6824624369973722,0.8625217080116272,0.8625217080116272,0.8625217080116272,0.7832270264625549,0.782557487487793,0.0,0.589013397693634,0.7376594543457031,0.4399840533733368,0.7317624092102051,0.6438168883323669,0.7618425488471985,0.12950630486011505,0.14894261956214905,0.85918790102005,0.5041715502738953,0.6890686472256978,0.8520380258560181,0.8520380258560181,0.8520380258560181,0.7716940641403198,0.7703102827072144,0.0,0.5475578904151917,0.6872239708900452,0.4806428849697113,0.743598997592926,0.6194506883621216,0.7647159695625305,0.10154673457145691,0.1252181977033615,0.8463596701622009,0.49163150787353516
558.5802783966064,175.76500821113586,0.6801413103290226,0.8625292778015137,0.8625292778015137,0.8625292778015137,0.783187985420227,0.7824468016624451,0.0,0.5702939033508301,0.7068423628807068,0.3951752483844757,0.7237129211425781,0.6488054394721985,0.7648670077323914,0.12966345250606537,0.1484113484621048,0.8637189269065857,0.4951491057872772,0.6921106537183126,0.8485038876533508,0.8485038876533508,0.8485038876533508,0.7653608918190002,0.76353520154953,0.0,0.5154846906661987,0.6425845623016357,0.46140965819358826,0.73331618309021,0.6147331595420837,0.7520226836204529,0.1127132847905159,0.1317169964313507,0.8430104851722717,0.4806991517543793
583.9541144371033,177.15741229057312,0.6800056112849194,0.8580442070960999,0.8580442070960999,0.8580442070960999,0.776246190071106,0.7756306529045105,0.0,0.5513659715652466,0.7163414359092712,0.40920841693878174,0.7367851734161377,0.6431039571762085,0.746045708656311,0.12760435044765472,0.15178172290325165,0.8547000288963318,0.49369364976882935,0.8935508052508037,0.29251161217689514,0.29251161217689514,0.29251161217689514,0.20138061046600342,0.16861486434936523,0.0,0.001685415394604206,0.0008527620229870081,0.015014917589724064,0.13064496219158173,0.2506481111049652,0.16972720623016357,0.01380449254065752,0.03068786859512329,0.3009049594402313,0.09139706939458847
586.851619720459,173.3855903148651,0.6152891011341758,0.6258936524391174,0.6258936524391174,0.6258936524391174,0.37921059131622314,0.37480711936950684,0.0,0.16534645855426788,0.22041909396648407,0.08058749884366989,0.19290414452552795,0.2946912348270416,0.3286398649215698,0.050658438354730606,0.07586770504713058,0.6244115829467773,0.20335260033607483,0.5877890666325887,0.5628962516784668,0.5628962516784668,0.5628962516784668,0.33418089151382446,0.33198922872543335,0.0,0.0,0.0,0.023322001099586487,0.32456207275390625,0.09623005986213684,0.4386273920536041,0.0002489035832695663,0.0,0.5434349179267883,0.142642542719841
604.8024504184723,184.76089072227478,0.5132710959600366,0.6628018021583557,0.6628018021583557,0.6628018021583557,0.43895453214645386,0.4334535598754883,0.0,0.0,0.0,0.10447556525468826,0.2574187219142914,0.3716423511505127,0.4477894604206085,3.296967770438641e-05,0.0,0.6363505721092224,0.18177096545696259,0.5204286535580953,0.6497657895088196,0.6497657895088196,0.6497657895088196,0.45300304889678955,0.4499802589416504,0.0,0.0,0.0,0.07637283951044083,0.29019007086753845,0.3095814287662506,0.4834049940109253,0.0,0.0,0.6391978859901428,0.1798747330904007
593.0887277126312,179.11033010482788,0.5050097885339156,0.6849925518035889,0.6849925518035889,0.6849925518035889,0.4771589934825897,0.47138267755508423,0.0,0.0,0.0,0.1370401829481125,0.2950388193130493,0.4116203784942627,0.4646283984184265,1.0993759133270942e-05,0.0,0.662905752658844,0.19712446630001068,0.5348424673080444,0.6457074284553528,0.6457074284553528,0.6457074284553528,0.41024863719940186,0.3816988468170166,0.0,0.0,0.0,0.04890662804245949,0.28039056062698364,0.4094041585922241,0.3055599331855774,0.0,0.0,0.625583291053772,0.1669844686985016
606.7952749729156,175.69650053977966,0.49746003358260443,0.69063401222229,0.69063401222229,0.69063401222229,0.48497286438941956,0.47791945934295654,0.0,0.0,0.0,0.1493702530860901,0.3571264147758484,0.3696328401565552,0.5026233196258545,0.0,0.0,0.6618397831916809,0.20405927300453186,0.5041570683320363,0.7111021280288696,0.7111021280288696,0.7111021280288696,0.5363263487815857,0.5302329063415527,0.0,0.0,0.0,0.1697213053703308,0.28264740109443665,0.473120778799057,0.5720329880714417,0.0,0.0,0.689333975315094,0.21868565678596497
588.7604341506958,180.81430673599243,0.47633254398470337,0.7275916934013367,0.7275916934013367,0.7275916934013367,0.5534560084342957,0.5487364530563354,0.0,0.0,0.0,0.17827758193016052,0.41474243998527527,0.4720135033130646,0.542104184627533,0.0,0.0,0.7062321305274963,0.23133698105812073,0.48448895414670307,0.7508566379547119,0.7508566379547119,0.7508566379547119,0.5979146361351013,0.5849146842956543,0.0,0.0,0.0,0.18815594911575317,0.4854470491409302,0.48700350522994995,0.5924562215805054,0.0,0.0,0.7316710948944092,0.2484733909368515
606.6654498577118,178.12389135360718,0.4716647040584813,0.7404481768608093,0.7404481768608093,0.7404481768608093,0.57859206199646,0.5748938322067261,0.0,0.0,0.0,0.19365887343883514,0.43107861280441284,0.47435829043388367,0.5687041282653809,0.0,0.0,0.7284767627716064,0.2396276742219925,0.4878307084242503,0.7497828006744385,0.7497828006744385,0.7497828006744385,0.5978924036026001,0.5907490253448486,0.0,0.0,0.0,0.24162878096103668,0.4067518711090088,0.48575687408447266,0.6448487043380737,0.0,0.0,0.7228863835334778,0.2501872479915619
580.8732137680054,175.99586009979248,0.4664216268321742,0.7518401145935059,0.7518401145935059,0.7518401145935059,0.5973471403121948,0.5935176610946655,0.0,0.0,0.0,0.2013857364654541,0.47791996598243713,0.4495721459388733,0.5982615947723389,0.0,0.0,0.7474434971809387,0.2474582940340042,0.4727729360262553,0.7729007005691528,0.7729007005691528,0.7729007005691528,0.6368408799171448,0.6286750435829163,0.0,0.0,0.0,0.25822991132736206,0.5603818893432617,0.505902886390686,0.6493024230003357,0.0,0.0,0.7561637759208679,0.2729980945587158
593.4843671321869,171.84749746322632,0.4840696408696797,0.7119356393814087,0.7119356393814087,0.7119356393814087,0.5264023542404175,0.5214273929595947,0.0,0.0,0.0,0.17097996175289154,0.3026934266090393,0.3758401572704315,0.5621777176856995,0.0,0.0,0.7040009498596191,0.21156921982765198,0.49496516585350037,0.7180207371711731,0.7180207371711731,0.7180207371711731,0.55427086353302,0.5475578308105469,0.0,0.0,0.0,0.20129981637001038,0.4341541528701782,0.42706286907196045,0.5632414221763611,0.0,0.0,0.6980602741241455,0.23238186538219452
585.6745800971985,175.10977220535278,0.4721829308115918,0.73613440990448,0.73613440990448,0.73613440990448,0.5729091763496399,0.5690804719924927,0.0,0.0,0.0,0.1775224804878235,0.46183207631111145,0.4212097227573395,0.5659780502319336,0.0,0.0,0.7335233688354492,0.23600657284259796,0.48532336552937827,0.7407861948013306,0.7407861948013306,0.7407861948013306,0.5921820998191833,0.5885648727416992,0.0,0.0,0.0,0.23427139222621918,0.48533546924591064,0.429642915725708,0.6167098879814148,0.0,0.0,0.726827085018158,0.24927866458892822
